zip_code,offense_nibrs,incident_number,offense_description,incident_reported,zone,latitude,longitude,incident_occurred,primary_key,geometry,index_right,precinct
37210,35A,20180090225,"DRUGS, COCAINE, POSSESS",2018-01-28T04:54:00,425,36.154,-86.77,2018-01-28T04:00:00,20180090225_11,POINT (-86.77 36.154),0,CENTRAL
37203,35A,20180931434,MARIJUANA - POSSESS,2018-11-06T08:04:00,423,36.153,-86.779,2018-11-06T07:29:00,20180931434_11,POINT (-86.779 36.153),0,CENTRAL
37201,35A,20180856381,MARIJUANA - POSSESS,2018-10-10T05:53:00,415,36.17,-86.779,2018-10-10T05:00:00,20180856381_11,POINT (-86.779 36.17),0,CENTRAL
,35A,20180420748,MARIJUANA - POSSESS,2018-05-12T14:38:00,,36.17,-86.77,2018-05-12T11:37:00,20180420748_21,POINT (-86.77 36.17),0,CENTRAL
37201,35A,20180470855,POSSESSION OF A CONTROLLED SUBSTANCE,2018-05-30T04:07:00,415,36.17,-86.779,2018-05-30T03:21:00,20180470855_11,POINT (-86.779 36.17),0,CENTRAL
37201,35A,20181000640,MARIJUANA - POSSESS,2018-12-01T06:20:00,415,36.17,-86.779,2018-11-30T08:00:00,20181000640_11,POINT (-86.779 36.17),0,CENTRAL
37213,35A,20181005430,MARIJUANA - POSSESS,2018-12-03T17:23:00,413,36.171,-86.769,2018-12-03T12:50:00,20181005430_11,POINT (-86.76900000000001 36.171),0,CENTRAL
37203,35A,20180582330,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-07-05T22:10:00,421,36.161,-86.777,2018-07-05T22:10:00,20180582330_222,POINT (-86.777 36.161),0,CENTRAL
37208,35A,20180177948,POSSESSION OF A CONTROLLED SUBSTANCE,2018-02-23T19:23:00,411,36.168,-86.793,2018-02-23T18:59:00,20180177948_11,POINT (-86.79300000000001 36.168),0,CENTRAL
37203,35A,20180870074,MARIJUANA - POSSESS,2018-10-15T15:50:00,411,36.164,-86.787,2018-10-15T15:50:00,20180870074_11,POINT (-86.78700000000001 36.164),0,CENTRAL
,35A,20180784419,MARIJUANA - POSSESS,2018-09-13T19:02:00,,36.16,-86.78,2018-09-13T18:30:00,20180784419_11,POINT (-86.78 36.16),0,CENTRAL
37203,35A,20180616161,POSSESSION OF A CONTROLLED SUBSTANCE,2018-07-17T20:29:00,423,36.152,-86.776,2018-07-17T19:36:00,20180616161_11,POINT (-86.776 36.152),0,CENTRAL
37219,35A,20180415756,MARIJUANA - POSSESS,2018-05-10T21:00:00,,36.173,-86.787,2018-05-10T20:13:00,20180415756_11,POINT (-86.78700000000001 36.173),0,CENTRAL
37201,35A,20180105223,POSSESSION OF A CONTROLLED SUBSTANCE,2018-02-01T13:00:00,415,36.168,-86.777,2018-02-01T10:15:00,20180105223_11,POINT (-86.777 36.168),0,CENTRAL
37203,35A,20180458936,"DRUG OFFENSE, CRIMINAL ATTEMPT (BECOMES DRUG OFFENSE)",2018-05-25T10:00:00,411,36.162,-86.784,2018-05-25T07:26:00,20180458936_11,POINT (-86.78400000000001 36.162),0,CENTRAL
37203,35A,20180564671,MARIJUANA - POSSESS,2018-06-29T22:52:00,411,36.162,-86.791,2018-06-29T21:43:00,20180564671_11,POINT (-86.791 36.162),0,CENTRAL
37219,35A,20180361486,MARIJUANA - POSSESS,2018-04-23T10:45:00,411,36.166,-86.781,2018-04-23T08:00:00,20180361486_22,POINT (-86.78100000000001 36.166),0,CENTRAL
37203,35A,20180114658,"DRUGS, COCAINE, POSSESS",2018-02-04T05:54:00,421,36.161,-86.778,2018-02-04T02:54:00,20180114658_11,POINT (-86.77800000000001 36.161),0,CENTRAL
37201,35A,20180700988,POSSESSION OF A CONTROLLED SUB FOR RESALE,2018-08-15T19:20:00,421,36.159,-86.776,2018-08-15T19:20:00,20180700988_11,POINT (-86.776 36.159),0,CENTRAL
37219,35A,20180626450,POSSESSION OF A CONTROLLED SUBSTANCE,2018-07-24T21:31:00,421,36.162,-86.778,2018-07-20T22:13:00,20180626450_11,POINT (-86.77800000000001 36.162),0,CENTRAL
37201,35A,20180925432,POSSESSION OF A CONTROLLED SUBSTANCE,2018-11-04T00:07:00,421,36.161,-86.777,2018-11-04T00:07:00,20180925432_11,POINT (-86.777 36.161),0,CENTRAL
37201,35A,20180788462,POSSESSION OF A CONTROLLED SUBSTANCE,2018-09-15T06:19:00,415,36.17,-86.779,2018-09-15T02:00:00,20180788462_11,POINT (-86.779 36.17),0,CENTRAL
37201,35A,20181022838,Poss. or Casual Exchange of Meth,2018-12-10T04:26:00,415,36.17,-86.779,2018-12-10T04:06:00,20181022838_11,POINT (-86.779 36.17),0,CENTRAL
37201,35A,20180585553,MARIJUANA - POSSESS,2018-07-06T23:04:00,421,36.161,-86.776,2018-07-06T21:29:00,20180585553_11,POINT (-86.776 36.161),0,CENTRAL
37201,35A,20181004688,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-12-03T07:24:00,421,36.161,-86.774,2018-12-03T06:00:00,20181004688_11,POINT (-86.774 36.161),0,CENTRAL
37213,35A,20180764921,POSSESSION OF A CONTROLLED SUBSTANCE,2018-09-06T20:28:00,413,36.175,-86.774,2018-09-06T18:15:00,20180764921_11,POINT (-86.774 36.175),0,CENTRAL
37201,35A,20180338709,POSSESSION OF A CONTROLLED SUBSTANCE,2018-04-15T22:25:00,415,36.17,-86.779,2018-04-15T21:17:00,20180338709_11,POINT (-86.779 36.17),0,CENTRAL
37201,35A,20180283095,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-29T00:48:00,415,36.17,-86.779,2018-03-28T21:30:00,20180283095_11,POINT (-86.779 36.17),0,CENTRAL
37203,35A,20180637436,MARIJUANA - POSSESS,2018-07-24T23:39:00,423,36.15,-86.779,2018-07-24T21:38:00,20180637436_11,POINT (-86.779 36.15),0,CENTRAL
37203,35A,20180682910,POSSESSION OF A CONTROLLED SUBSTANCE,2018-08-09T15:00:00,425,36.153,-86.774,2018-08-09T15:00:00,20180682910_11,POINT (-86.774 36.153),0,CENTRAL
37203,35A,20180411726,POSSESSION OF A CONTROLLED SUBSTANCE,2018-05-09T17:01:00,423,36.153,-86.779,2018-05-09T17:01:00,20180411726_11,POINT (-86.779 36.153),0,CENTRAL
37203,35A,20180764634,POSSESSION OF A CONTROLLED SUBSTANCE,2018-09-06T22:22:00,411,36.159,-86.79,2018-09-06T18:19:00,20180764634_11,POINT (-86.79000000000001 36.159),0,CENTRAL
37203,35A,20180591155,MARIJUANA - POSSESS,2018-07-09T02:08:00,,36.154,-86.777,2018-07-09T02:08:00,20180591155_11,POINT (-86.777 36.154),0,CENTRAL
37201,35A,20180850942,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-10-08T07:34:00,,36.171,-86.779,2018-10-08T07:34:00,20180850942_22,POINT (-86.779 36.171),0,CENTRAL
37203,35A,20181043447,"DRUGS, COCAINE, POSSESS",2018-12-18T03:04:00,421,36.161,-86.777,2018-12-18T02:15:00,20181043447_23,POINT (-86.777 36.161),0,CENTRAL
37201,35A,20180455281,Poss.w/Int-Cont.Sub.- Meth 26-299 gr,2018-05-24T03:55:00,421,36.162,-86.776,2018-05-24T02:40:00,20180455281_11,POINT (-86.776 36.162),0,CENTRAL
37207,35A,20180738239,MARIJUANA - POSSESS,2018-08-28T21:46:00,413,36.177,-86.775,2018-08-28T19:00:00,20180738239_11,POINT (-86.77500000000001 36.177),0,CENTRAL
37201,35A,20180422160,MARIJUANA - POSSESS,2018-05-13T01:20:00,415,36.163,-86.776,2018-05-12T11:45:00,20180422160_11,POINT (-86.776 36.163),0,CENTRAL
37213,35A,20180959265,POSSESSION OF A CONTROLLED SUBSTANCE,2018-11-15T17:00:00,413,36.171,-86.773,2018-11-15T17:00:00,20180959265_11,POINT (-86.773 36.171),0,CENTRAL
,35A,20180998934,"DRUGS, COCAINE, POSSESS",2018-11-30T12:32:00,,36.17,-86.78,2018-11-30T12:30:00,20180998934_11,POINT (-86.78 36.17),0,CENTRAL
37201,35A,20181033160,MARIJUANA - POSSESS,2018-12-13T18:06:00,415,36.17,-86.779,2018-12-13T17:50:00,20181033160_11,POINT (-86.779 36.17),0,CENTRAL
,35A,20180275457,"DRUGS, COCAINE, SELL",2018-03-26T18:33:00,,36.17,-86.77,2018-03-26T17:15:00,20180275457_11,POINT (-86.77 36.17),0,CENTRAL
37213,35A,20180544136,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-06-23T15:02:00,413,36.169,-86.772,2018-06-23T15:00:00,20180544136_11,POINT (-86.77200000000001 36.169),0,CENTRAL
37201,35A,20180893279,POSSESSION OF A CONTROLLED SUBSTANCE,2018-10-23T17:50:00,415,36.162,-86.774,2018-10-23T17:50:00,20180893279_11,POINT (-86.774 36.162),0,CENTRAL
37201,35A,20180264303,MARIJUANA - POSSESS,2018-03-22T22:13:00,415,36.162,-86.774,2018-03-22T21:40:00,20180264303_11,POINT (-86.774 36.162),0,CENTRAL
,35A,20180278020,"DRUGS, COCAINE, SELL",2018-03-27T13:53:00,,36.16,-86.78,2018-03-27T11:30:00,20180278020_11,POINT (-86.78 36.16),0,CENTRAL
37201,35A,20180123075,POSSESSION OF A CONTROLLED SUBSTANCE,2018-02-06T20:21:00,415,36.167,-86.778,2018-02-06T19:25:00,20180123075_21,POINT (-86.77800000000001 36.167),0,CENTRAL
37201,35A,20180461516,CONTROLLED SUB. ANALOGUE - POSS OR CASUAL EXCHANGE,2018-05-26T05:21:00,,36.168,-86.779,2018-05-26T04:02:00,20180461516_11,POINT (-86.779 36.168),0,CENTRAL
,35A,20180883309,"DISPENSE PRESCRIPTION DRUG, VOID REGIS. NUMBER",2018-10-19T23:11:00,,36.17,-86.78,2018-10-19T23:00:00,20180883309_11,POINT (-86.78 36.17),0,CENTRAL
37203,35A,20180547839,MARIJUANA - POSSESS,2018-06-25T02:40:00,425,36.15,-86.773,2018-06-25T01:20:00,20180547839_11,POINT (-86.773 36.15),0,CENTRAL
37201,35A,20180355404,POSSESSION OF A CONTROLLED SUBSTANCE,2018-04-20T16:36:00,415,36.165,-86.777,2018-04-20T16:36:00,20180355404_11,POINT (-86.777 36.165),0,CENTRAL
37210,35A,20180929928,MARIJUANA - POSSESS,2018-11-05T19:56:00,425,36.157,-86.77,2018-11-05T18:35:00,20180929928_11,POINT (-86.77 36.157),0,CENTRAL
37203,35A,20180299466,POSSESSION OF A CONTROLLED SUBSTANCE,2018-04-03T17:37:00,423,36.154,-86.777,2018-04-03T16:42:00,20180299466_11,POINT (-86.777 36.154),0,CENTRAL
37201,35A,20180686055,POSSESSION OF A CONTROLLED SUBSTANCE,2018-08-10T17:30:00,425,36.158,-86.771,2018-08-10T15:15:00,20180686055_11,POINT (-86.771 36.158),0,CENTRAL
37201,35A,20180883138,"DISPENSE PRESCRIPTION DRUG, VOID REGIS. NUMBER",2018-10-19T21:38:00,415,36.17,-86.779,2018-10-19T21:38:00,20180883138_11,POINT (-86.779 36.17),0,CENTRAL
37203,35A,20180132739,MARIJUANA - POSSESS,2018-02-09T19:53:00,425,36.15,-86.775,2018-02-09T18:00:00,20180132739_11,POINT (-86.77500000000001 36.15),0,CENTRAL
37208,35A,20180815201,POSSESSION OF A CONTROLLED SUBSTANCE,2018-09-24T22:23:00,617,36.173,-86.791,2018-09-24T21:45:00,20180815201_11,POINT (-86.791 36.173),0,CENTRAL
37213,35A,20180973841,MARIJUANA - POSSESS,2018-12-15T16:48:00,413,36.169,-86.772,2018-11-20T22:40:00,20180973841_21,POINT (-86.77200000000001 36.169),0,CENTRAL
37207,35A,20180475037,POSSESSION OF A CONTROLLED SUBSTANCE,2018-05-31T13:15:00,413,36.177,-86.773,2018-05-31T10:20:00,20180475037_22,POINT (-86.773 36.177),0,CENTRAL
37203,35A,20180133935,MARIJUANA - POSSESS,2018-02-10T01:00:00,411,36.157,-86.786,2018-02-09T23:38:00,20180133935_11,POINT (-86.786 36.157),0,CENTRAL
37219,35A,20180198179,MARIJUANA - POSSESS,2018-03-02T12:15:00,411,36.164,-86.783,2018-03-02T10:30:00,20180198179_11,POINT (-86.783 36.164),0,CENTRAL
37201,35A,20180892292,POSSESSION OF A CONTROLLED SUBSTANCE,2018-10-25T04:00:00,415,36.167,-86.778,2018-10-25T00:21:00,20180892292_11,POINT (-86.77800000000001 36.167),0,CENTRAL
37219,35A,20180735448,MARIJUANA - POSSESS,2018-08-27T23:15:00,411,36.166,-86.781,2018-08-27T22:45:00,20180735448_21,POINT (-86.78100000000001 36.166),0,CENTRAL
37203,35A,20180305181,MARIJUANA - POSSESS,2018-04-05T08:56:00,423,36.151,-86.778,2018-04-05T08:30:00,20180305181_11,POINT (-86.77800000000001 36.151),0,CENTRAL
37213,35A,20180059716,MARIJUANA - POSSESS,2018-01-19T01:31:00,413,36.169,-86.772,2018-01-19T00:20:00,20180059716_11,POINT (-86.77200000000001 36.169),0,CENTRAL
37201,35A,20180586135,"DISPENSE PRESCRIPTION DRUG, VOID REGIS. NUMBER",2018-07-07T03:31:00,415,36.165,-86.776,2018-07-07T03:00:00,20180586135_11,POINT (-86.776 36.165),0,CENTRAL
37201,35A,20181006084,POSSESSION OF A CONTROLLED SUBSTANCE,2018-12-03T17:29:00,425,36.157,-86.775,2018-12-03T17:00:00,20181006084_11,POINT (-86.77500000000001 36.157),0,CENTRAL
37203,35A,20180676737,MARIJUANA - POSSESS,2018-08-07T17:00:00,423,36.152,-86.776,2018-08-07T16:00:00,20180676737_11,POINT (-86.776 36.152),0,CENTRAL
37203,35A,20180524498,MARIJUANA - POSSESS,2018-06-17T02:27:00,423,36.157,-86.786,2018-06-17T01:32:00,20180524498_11,POINT (-86.786 36.157),0,CENTRAL
37201,35A,20180187816,MARIJUANA - POSSESS,2018-02-27T06:29:00,415,36.17,-86.779,2018-02-27T04:00:00,20180187816_11,POINT (-86.779 36.17),0,CENTRAL
37213,35A,20180079680,MARIJUANA - POSSESS,2018-01-25T01:47:00,413,36.17,-86.768,2018-01-25T01:06:00,20180079680_11,POINT (-86.768 36.17),0,CENTRAL
37219,35A,20180836224,POSSESSION OF A CONTROLLED SUBSTANCE,2018-10-02T13:45:00,411,36.166,-86.781,2018-10-02T13:20:00,20180836224_11,POINT (-86.78100000000001 36.166),0,CENTRAL
37203,35A,20180424735,"DRUGS, COCAINE, POSSESS",2018-05-14T05:12:00,421,36.16,-86.778,2018-05-14T04:30:00,20180424735_11,POINT (-86.77800000000001 36.16),0,CENTRAL
37201,35A,20180943089,POSSESSION OF A CONTROLLED SUBSTANCE,2018-11-09T23:20:00,421,36.162,-86.775,2018-11-09T22:59:00,20180943089_11,POINT (-86.77500000000001 36.162),0,CENTRAL
37219,35A,20180080920,MARIJUANA - POSSESS,2018-01-25T11:29:00,411,36.162,-86.782,2018-01-25T10:33:00,20180080920_11,POINT (-86.782 36.162),0,CENTRAL
37219,35A,20180624684,MARIJUANA - POSSESS,2018-07-21T07:02:00,411,36.163,-86.782,2018-07-20T11:14:00,20180624684_11,POINT (-86.782 36.163),0,CENTRAL
,35A,20180860193,POSSESSION OF A CONTROLLED SUBSTANCE,2018-10-11T12:54:00,,36.18,-86.78,2018-10-11T11:15:00,20180860193_11,POINT (-86.78 36.18),0,CENTRAL
37213,35A,20180194811,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-01T11:56:00,413,36.176,-86.774,2018-03-01T11:00:00,20180194811_11,POINT (-86.774 36.176),0,CENTRAL
37201,35A,20180535288,POSSESSION OF A CONTROLLED SUBSTANCE,2018-06-20T21:10:00,425,36.158,-86.772,2018-06-20T20:03:00,20180535288_21,POINT (-86.77200000000001 36.158),0,CENTRAL
37201,35A,20180871126,CONTROLLED SUB. ANALOGUE - POSS OR CASUAL EXCHANGE,2018-10-16T00:33:00,415,36.17,-86.779,2018-10-15T23:42:00,20180871126_11,POINT (-86.779 36.17),0,CENTRAL
37210,35A,20180186848,MARIJUANA - POSSESS,2018-02-26T22:03:00,425,36.152,-86.772,2018-02-26T21:29:00,20180186848_11,POINT (-86.77200000000001 36.152),0,CENTRAL
37201,35A,20180228386,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-12T01:46:00,421,36.162,-86.776,2018-03-12T00:50:00,20180228386_11,POINT (-86.776 36.162),0,CENTRAL
37213,35A,20180461000,POSSESSION OF A CONTROLLED SUBSTANCE,2018-05-26T00:52:00,413,36.172,-86.77,2018-05-25T22:58:00,20180461000_11,POINT (-86.77 36.172),0,CENTRAL
37208,35A,20180424030,POSSESSION OF A CONTROLLED SUBSTANCE,2018-05-13T21:39:00,413,36.173,-86.791,2018-05-13T20:06:00,20180424030_11,POINT (-86.791 36.173),0,CENTRAL
37203,35A,20180589652,POSS.W/INT-CONT.SUB.- SCH. I,2018-07-09T09:54:00,423,36.152,-86.779,2018-07-08T11:56:00,20180589652_32,POINT (-86.779 36.152),0,CENTRAL
37201,35A,20180480254,MARIJUANA - POSSESS,2018-06-01T23:49:00,415,36.162,-86.775,2018-06-01T23:02:00,20180480254_11,POINT (-86.77500000000001 36.162),0,CENTRAL
37208,35A,20180520648,MARIJUANA - POSSESS,2018-06-15T18:08:00,617,36.178,-86.786,2018-06-15T16:00:00,20180520648_11,POINT (-86.786 36.178),0,CENTRAL
37203,35A,20180073160,MARIJUANA - POSSESS,2018-01-23T12:12:00,423,36.152,-86.778,2018-01-23T10:15:00,20180073160_11,POINT (-86.77800000000001 36.152),0,CENTRAL
37201,35A,20180326521,MARIJUANA - POSSESS,2018-04-11T22:37:00,415,36.163,-86.776,2018-04-11T22:25:00,20180326521_11,POINT (-86.776 36.163),0,CENTRAL
37213,35A,20180703902,POSSESSION OF A CONTROLLED SUBSTANCE,2018-08-16T19:15:00,413,36.175,-86.774,2018-08-16T17:15:00,20180703902_11,POINT (-86.774 36.175),0,CENTRAL
37213,35A,20180918241,"DISPENSE PRESCRIPTION DRUG, VOID REGIS. NUMBER",2018-11-01T09:40:00,413,36.171,-86.769,2018-11-01T09:30:00,20180918241_11,POINT (-86.76900000000001 36.171),0,CENTRAL
37201,35A,20180327097,MARIJUANA - POSSESS,2018-04-12T02:34:00,415,36.166,-86.78,2018-04-12T01:47:00,20180327097_11,POINT (-86.78 36.166),0,CENTRAL
37210,35A,20180238333,"DRUGS, COCAINE, POSSESS",2018-03-14T21:42:00,425,36.157,-86.77,2018-03-14T20:06:00,20180238333_11,POINT (-86.77 36.157),0,CENTRAL
37203,35A,20180323280,MARIJUANA - POSSESS,2018-04-11T01:56:00,423,36.154,-86.777,2018-04-11T00:35:00,20180323280_11,POINT (-86.777 36.154),0,CENTRAL
37201,35A,20180505840,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-06-11T03:58:00,415,36.17,-86.779,2018-06-11T02:45:00,20180505840_11,POINT (-86.779 36.17),0,CENTRAL
37203,35A,20180156253,POSSESSION OF A CONTROLLED SUBSTANCE,2018-02-17T00:31:00,423,36.152,-86.776,2018-02-16T23:57:00,20180156253_11,POINT (-86.776 36.152),0,CENTRAL
37201,35A,20180280624,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-28T06:55:00,415,36.17,-86.779,2018-03-28T06:00:00,20180280624_11,POINT (-86.779 36.17),0,CENTRAL
,35A,20180956754,POSSESSION OF A CONTROLLED SUBSTANCE,2018-11-15T04:03:00,,36.17,-86.78,2018-11-11T05:00:00,20180956754_11,POINT (-86.78 36.17),0,CENTRAL
37210,35A,20180501221,MARIJUANA (FREE TEXT),2018-06-09T01:11:00,425,36.153,-86.77,2018-06-09T01:11:00,20180501221_11,POINT (-86.77 36.153),0,CENTRAL
37201,35A,20180443323,MARIJUANA - POSSESS,2018-05-20T04:54:00,425,36.158,-86.771,2018-05-20T03:24:00,20180443323_11,POINT (-86.771 36.158),0,CENTRAL
37201,35A,20180381414,MARIJUANA - POSSESS,2018-04-29T23:53:00,415,36.168,-86.779,2018-04-29T23:28:00,20180381414_11,POINT (-86.779 36.168),0,CENTRAL
37207,35A,20180118596,POSSESSION OF A CONTROLLED SUBSTANCE,2018-02-14T22:25:00,413,36.188,-86.778,2018-02-05T16:04:00,20180118596_11,POINT (-86.77800000000001 36.188),0,CENTRAL
37210,35A,20180356852,MARIJUANA - POSSESS,2018-04-21T03:01:00,425,36.153,-86.77,2018-04-21T02:15:00,20180356852_11,POINT (-86.77 36.153),0,CENTRAL
37201,35A,20180463562,POSSESSION OF A CONTROLLED SUBSTANCE,2018-05-27T02:09:00,421,36.161,-86.776,2018-05-27T00:29:00,20180463562_11,POINT (-86.776 36.161),0,CENTRAL
37219,35A,20180847231,MARIJUANA - POSSESS,2018-10-06T09:21:00,411,36.166,-86.781,2018-10-06T08:25:00,20180847231_11,POINT (-86.78100000000001 36.166),0,CENTRAL
37210,35A,20180320008,MARIJUANA - POSSESS,2018-04-10T03:17:00,511,36.155,-86.762,2018-04-10T02:27:00,20180320008_11,POINT (-86.762 36.155),0,CENTRAL
37219,35A,20180812103,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-09-23T19:59:00,411,36.165,-86.784,2018-09-23T19:59:00,20180812103_12,POINT (-86.78400000000001 36.165),0,CENTRAL
37201,35A,20180748504,MARIJUANA - POSSESS,2018-09-01T02:47:00,421,36.161,-86.777,2018-08-31T22:44:00,20180748504_11,POINT (-86.777 36.161),0,CENTRAL
,35A,20180677508,SALE - CONT.SUB.-SCH. I,2018-08-07T20:57:00,,36.16,-86.79,2018-08-07T20:30:00,20180677508_11,POINT (-86.79000000000001 36.16),0,CENTRAL
37213,35A,20180496744,CONTROLLED SUB. ANALOGUE - POSS OR CASUAL EXCHANGE,2018-06-07T17:14:00,413,36.169,-86.772,2018-06-07T16:30:00,20180496744_11,POINT (-86.77200000000001 36.169),0,CENTRAL
37207,35A,20180459865,MARIJUANA - POSSESS,2018-05-25T16:50:00,413,36.184,-86.777,2018-05-25T15:00:00,20180459865_11,POINT (-86.777 36.184),0,CENTRAL
37201,35A,20181016898,MARIJUANA (FREE TEXT),2018-12-07T10:22:00,415,36.168,-86.779,2018-12-07T09:35:00,20181016898_11,POINT (-86.779 36.168),0,CENTRAL
37203,35A,20180372847,MARIJUANA - POSSESS,2018-04-26T16:53:00,423,36.15,-86.779,2018-04-26T16:00:00,20180372847_11,POINT (-86.779 36.15),0,CENTRAL
,35A,20180847516,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-10-06T12:19:00,,36.16,-86.78,2018-10-06T08:30:00,20180847516_11,POINT (-86.78 36.16),0,CENTRAL
37210,35A,20180367513,MARIJUANA - POSSESS,2018-04-25T03:39:00,425,36.157,-86.77,2018-04-25T02:49:00,20180367513_11,POINT (-86.77 36.157),0,CENTRAL
37201,35A,20180320909,MARIJUANA - POSSESS,2018-04-10T09:33:00,415,36.165,-86.777,2018-04-10T09:33:00,20180320909_11,POINT (-86.777 36.165),0,CENTRAL
37213,35A,20180877961,"DRUGS, COCAINE, POSSESS",2018-10-18T08:23:00,413,36.169,-86.771,2018-10-18T06:40:00,20180877961_11,POINT (-86.771 36.169),0,CENTRAL
37210,35A,20180718330,"DISPENSE PRESCRIPTION DRUG, VOID REGIS. NUMBER",2018-08-22T04:30:00,425,36.156,-86.767,2018-08-21T23:52:00,20180718330_11,POINT (-86.767 36.156),0,CENTRAL
37201,35A,20180436428,POSSESSION OF A CONTROLLED SUBSTANCE,2018-05-17T19:25:00,415,36.165,-86.776,2018-05-17T19:25:00,20180436428_11,POINT (-86.776 36.165),0,CENTRAL
,35A,20180287937,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-03-30T14:21:00,,36.17,-86.78,2018-03-30T13:30:00,20180287937_11,POINT (-86.78 36.17),0,CENTRAL
37210,35A,20180538845,"DISPENSE PRESCRIPTION DRUG, VOID REGIS. NUMBER",2018-06-21T22:53:00,425,36.152,-86.769,2018-06-21T20:46:00,20180538845_11,POINT (-86.76900000000001 36.152),0,CENTRAL
,35A,20180719778,DRUG FREE SCH.ZONE-CONT.SUB.-SCH. IV,2018-08-22T12:55:00,,36.17,-86.78,2018-08-22T11:00:00,20180719778_11,POINT (-86.78 36.17),0,CENTRAL
37203,35A,20180832946,POSSESSION OF A CONTROLLED SUBSTANCE,2018-10-01T10:27:00,411,36.159,-86.788,2018-10-01T09:32:00,20180832946_11,POINT (-86.788 36.159),0,CENTRAL
37201,35A,20180806701,POSSESSION OF A CONTROLLED SUBSTANCE,2018-09-21T14:11:00,421,36.162,-86.776,2018-09-21T14:11:00,20180806701_11,POINT (-86.776 36.162),0,CENTRAL
37203,35A,20180237641,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-14T18:23:00,423,36.152,-86.778,2018-03-14T16:15:00,20180237641_11,POINT (-86.77800000000001 36.152),0,CENTRAL
37203,35A,20180673586,MARIJUANA - POSSESS,2018-08-06T16:00:00,423,36.157,-86.786,2018-08-06T16:00:00,20180673586_11,POINT (-86.786 36.157),0,CENTRAL
37201,35A,20180505784,POSSESSION OF A CONTROLLED SUBSTANCE,2018-06-11T03:13:00,415,36.17,-86.779,2018-06-11T02:15:00,20180505784_11,POINT (-86.779 36.17),0,CENTRAL
37213,35A,20180368611,MARIJUANA - POSSESS,2018-04-25T11:49:00,413,36.17,-86.773,2018-04-25T11:00:00,20180368611_21,POINT (-86.773 36.17),0,CENTRAL
37201,35A,20180360408,"DRUGS, COCAINE, POSSESS",2018-04-22T20:00:00,415,36.17,-86.779,2018-04-22T20:00:00,20180360408_11,POINT (-86.779 36.17),0,CENTRAL
,35A,20180693804,Poss.w/Int-Cont.Sub.-Meth.5 gr or more,2018-08-13T17:50:00,,36.16,-86.79,2018-08-13T13:50:00,20180693804_11,POINT (-86.79000000000001 36.16),0,CENTRAL
,35A,20180303682,"DRUG OFFENSE, CRIMINAL ATTEMPT (BECOMES DRUG OFFENSE)",2018-04-05T03:26:00,,36.16,-86.78,2018-04-04T19:00:00,20180303682_11,POINT (-86.78 36.16),0,CENTRAL
37213,35A,20180282177,POSSESSION OF A CONTROLLED SUBSTANCE,2018-03-28T21:45:00,413,36.175,-86.774,2018-03-28T17:30:00,20180282177_11,POINT (-86.774 36.175),0,CENTRAL
37203,35A,20180358101,MARIJUANA - POSSESS,2018-04-21T17:46:00,423,36.157,-86.786,2018-04-21T17:00:00,20180358101_11,POINT (-86.786 36.157),0,CENTRAL
37203,35A,20180865987,"DRUGS, COCAINE, POSSESS",2018-10-13T19:48:00,421,36.161,-86.781,2018-10-13T19:20:00,20180865987_23,POINT (-86.78100000000001 36.161),0,CENTRAL
37201,35A,20180330896,MARIJUANA - POSSESS,2018-04-13T05:07:00,421,36.163,-86.777,2018-04-13T03:43:00,20180330896_11,POINT (-86.777 36.163),0,CENTRAL
37201,35A,20180292234,POSSESSION OF A CONTROLLED SUBSTANCE,2018-04-01T03:47:00,415,36.164,-86.778,2018-04-01T02:44:00,20180292234_11,POINT (-86.77800000000001 36.164),0,CENTRAL
37203,35A,20180331449,MARIJUANA - POSSESS,2018-04-13T08:42:00,423,36.153,-86.779,2018-04-13T08:20:00,20180331449_11,POINT (-86.779 36.153),0,CENTRAL
37203,35A,20180483042,MARIJUANA - POSSESS,2018-06-03T01:51:00,423,36.157,-86.786,2018-06-02T23:34:00,20180483042_21,POINT (-86.786 36.157),0,CENTRAL
37207,35A,20180921676,MARIJUANA - POSSESS,2018-11-02T12:13:00,413,36.176,-86.78,2018-11-02T11:30:00,20180921676_11,POINT (-86.78 36.176),0,CENTRAL
37201,35A,20180326767,POSSESSION OF A CONTROLLED SUBSTANCE,2018-04-12T00:52:00,421,36.161,-86.776,2018-04-11T23:23:00,20180326767_11,POINT (-86.776 36.161),0,CENTRAL
